Prezzo,Locali,Superficie,Bagni,Piano
420000,3,118,1,3
250000,2,45,1,4
159000,3,60,1,2
159000,3,81,1,0.5
110000,2,64,1,2
225000,2,120,2,0
1200000,4,140,1,1
199000,2,65,1,0
787000,4,187,3,2
119000,3,50,1,0
269000,3,90,1,1
215000,3,75,2,5
290000,3,85,3,4
205000,2,60,1,0
265000,4,90,1,4
219000,3,105,2,3
619000,5,150,2,3
290000,3,85,2,0.5
229000,3,95,2,0
329000,3,120,2,1
219000,3,74,2,3
159000,4,102,2,5
269000,3,88,1,3
334000,2,45,1,50
229000,4,97,1,1
229000,4,108,2,3
249000,3,70,2,4
365000,4,115,1,1
670000,3,116,2,1
389000,3,93,2,0
179000,3,65,1,0
155000,2,40,1,2
149000,3,70,1,3
368000,4,100,1,0
560000,4,130,2,5
120000,2,45,1,3
169000,2,48,1,1
460000,4,151,2,2
450000,4,120,2,2
273000,4,120,2,1
185000,3,90,2,1
265000,3,80,1,1
1200000,5,150,3,1
349000,3,85,1,1
255000,2,65,1,50
349000,3,85,1,1
255000,2,65,1,50
149000,2,85,1,3
155000,3,90,1,2
395000,5,150,2,3
130000,2,50,1,0
144000,2,60,1,0
179000,1,40,1,3
369000,5,105,2,0
990000,5,180,3,0.5
599000,4,172,2,4
249000,4,90,2,3
489000,3,110,2,2
269000,2,60,1,1
189000,2,50,1,3
125000,2,45,1,1
239000,4,94,2,0
175000,3,90,1,2
375000,3,100,2,1
295000,6,140,1,5
350000,3,105,2,5
135000,3,105,1,1
219000,3,74,2,3
275000,3,80,1,2
499000,5,150,2,6
165000,1,34,1,4
159000,2,50,1,1
232000,5,110,2,2
269000,4,111,2,0
1300000,4,160,2,3
89000,3,55,2,0
1448000,6,222,3,50
179000,4,70,1,0.5
489000,5,120,2,2
230000,2,75,1,50
399000,4,130,2,1
210000,3,70,1,0
220000,2,55,1,1
109000,3,70,1,0
125000,1,35,1,1
245000,2,72,1,-1
235000,3,85,2,2
690000,4,124,1,3
142000,4,100,1,1
499000,3,130,2,0
179000,3,111,2,1
160000,2,70,1,6
175000,2,60,1,0
219000,3,80,1,0
259000,6,131,2,0.5
199000,4,110,1,2
390000,4,120,2,7
159000,5,115,2,1
380000,3,100,2,0
169000,5,116,1,1
139000,3,130,1,2
101000,2,60,1,0
189000,3,82,1,2
298000,4,118,2,3
299000,5,140,2,0
400000,2,62,1,2
155000,3,60,1,2
280000,3,86,1,0.5
190000,3,65,1,1
480000,3,130,2,3
264000,2,54,2,6
280000,3,120,1,1
195000,3,60,1,1
235000,3,135,2,2
235000,2,63,1,1
665000,6,155,3,2
180000,2,45,1,50
160000,3,147,1,0.5
159000,4,120,2,1
129000,2,50,1,1
445000,4,140,2,3
220000,2,77,1,2
199000,4,90,1,1
259000,3,112,2,1
185000,2,65,1,0
395000,3,100,2,2
149000,3,65,1,1
275000,5,144,2,50
169000,3,60,1,1
260000,2,66,1,1
289000,3,85,1,4
1100000,6,265,3,1
569000,5,150,2,0
229000,3,100,1,4
149000,4,120,2,50
220000,3,77,1,2
315000,3,67,1,4
129000,2,60,1,2
249000,3,72,2,1
250000,3,97,1,2
560000,6,256,4,0
890000,3,120,2,2
198000,4,100,2,1
259000,3,100,1,2
265000,3,100,2,0
249000,4,115,1,1
300000,3,100,2,6
259000,4,170,2,2
255000,4,110,2,2
720000,6,180,3,2
1400000,6,330,2,3
235000,2,70,2,1
99000,2,40,1,1
530000,4,116,2,0
660000,4,125,2,1
259000,3,80,1,4
199000,4,103,1,1
189000,5,117,2,8
630000,5,170,3,1
95000,2,50,1,2
290000,3,85,1,1
1190000,5,211,3,2
1000000,3,133,2,2
125000,2,55,1,1
470000,3,110,2,0
850000,3,120,2,5
259000,3,90,2,2
250000,2,72,1,1
265000,3,87,1,1
189000,3,80,1,1
495000,3,140,2,1
105000,1,36,1,0.5
205000,4,70,2,0.5
470000,4,120,2,50
155000,3,60,1,1
438000,3,90,1,1
230000,3,75,2,3
99000,1,50,1,1
299000,5,149,2,2
295000,3,96,2,2
155000,3,110,1,0.5
850000,5,125,2,50
1150000,4,180,4,2
285000,3,85,1,3
265000,3,85,2,4
165000,4,90,1,2
320000,4,120,2,0
179000,3,115,2,6
279000,3,200,2,0
430000,5,150,3,3
250000,4,100,1,5
300000,3,86,1,0
199000,2,50,1,0.5
600000,4,140,2,1
369000,4,115,2,1
259000,4,95,2,2
145000,1,45,1,0
470000,5,129,2,2
249000,4,107,1,2
499000,4,107,2,3
310000,3,80,2,2
215000,3,75,2,5
520000,6,170,2,3
300000,3,70,1,1
760000,5,175,2,1
299000,3,95,2,2
347000,4,120,2,5
899000,5,140,2,1
219000,2,75,1,3
205000,3,72,1,2
370000,2,70,1,5
169000,2,70,1,2
299000,4,130,3,2
990000,5,180,3,0.5
515000,4,130,2,7
229000,2,69,1,50
569000,5,150,2,0
309000,4,155,3,0
59000,1,35,1,0
2950000,6,460,3,2
170000,3,90,1,0
175000,2,60,1,1
590000,4,168,1,1
444000,5,120,1,3
109000,2,63,1,1
995000,5,190,2,1
238000,2,65,1,2
215000,2,50,1,7
165000,3,70,1,3
279000,3,93,1,4
440000,3,90,1,5
109000,3,65,1,1
225000,3,84,1,3
429000,5,140,2,4
273000,4,120,2,1
185000,4,100,2,1
199000,2,60,1,2
449000,3,116,2,0
165000,3,60,1,2
129000,3,75,1,1
720000,6,159,2,2
470000,4,220,3,0
239000,2,60,1,1
539000,4,140,2,1
185000,2,67,1,1
298000,5,100,2,1
199000,3,100,1,0
169000,2,44,1,1
239000,3,66,1,2
475000,5,120,2,3
350000,4,111,2,0
828000,4,140,2,3
510000,4,135,2,0
199000,4,80,1,2
249000,5,130,2,1
620000,4,145,1,1
650000,6,270,3,50
1200000,4,130,2,1
139000,3,65,1,1
680000,6,180,2,2
319000,3,70,1,4
159000,3,90,1,1
795000,5,170,3,2
120000,2,50,1,50
189000,2,45,1,50
369000,3,105,2,2
160000,3,71,1,2
289000,3,98,2,2
670000,4,127,2,3
219000,3,65,1,1
155000,3,95,2,0
1850000,4,172,2,50
730000,2,67,1,3
145000,4,104,2,2
149000,4,120,1,6
359000,3,125,2,3
190000,2,60,1,0
410000,2,98,2,0
219900,4,125,2,50
199000,3,88,1,-1
139000,2,60,1,0
175000,2,30,1,-1
495000,4,120,1,4
280000,2,75,1,0
249000,2,71,1,0
175000,3,76,1,3
219000,4,103,2,4
190000,3,80,2,50
89000,2,50,1,2
720000,6,200,3,3
189000,3,110,2,0
239000,3,106,2,1
435000,5,150,4,1
210000,3,95,2,0
299000,3,75,1,2
599000,5,158,2,2
375000,3,70,1,50
256000,3,73,1,0
345000,4,105,2,0
641000,4,115,2,1
260000,3,71,1,1
220000,3,70,2,1
195000,3,95,1,1
299000,3,100,2,1
145000,2,65,1,1
139000,2,60,1,4
115000,2,60,1,1
285000,4,130,2,1
245000,4,110,2,4
139000,3,53,1,4
374000,3,97,2,50
267000,3,75,2,0
230000,3,105,1,4
350000,4,150,2,3
129000,2,45,1,4
216000,3,68,1,1
169000,4,78,2,2
105000,3,107,1,2
199000,3,84,1,2
210000,3,93,1,2
99000,2,89,1,3
239000,3,91,1,1
150000,2,43,1,0
169000,3,80,2,0
199000,3,70,2,3
199000,2,66,1,1
125000,2,70,2,0
185000,3,90,1,7
245000,3,60,1,0
570000,5,140,2,1
345000,3,80,2,0
365000,3,86,2,3
430000,3,97,1,6
190000,3,70,1,4
175000,2,70,1,3
219000,3,65,1,0
125000,1,35,1,1
259000,3,70,1,0
624000,3,110,2,50
230000,3,114,2,1
360000,3,83,2,1
289000,2,50,1,50
109000,2,55,1,0
215000,3,70,1,4
298000,4,76,1,0
778000,2,108,2,3
195000,4,80,1,0.5
330000,3,94,2,1
285000,3,90,2,6
175000,4,110,1,0.5
125000,2,50,1,3
119000,2,57,1,1
490000,6,125,2,4
219000,2,85,1,3
130000,2,45,1,0
820000,4,160,2,4
160000,2,66,1,5
840000,4,110,1,5
335000,2,71,2,50
192000,3,65,1,2
179000,3,63,1,0
130000,2,60,1,0
275000,3,100,2,3
326000,2,64,2,50
410000,5,150,2,5
352000,4,130,1,2
445000,3,100,2,3
279000,4,115,1,3
329000,3,100,2,4
260000,2,57,1,1
225000,2,65,1,3
145000,2,50,1,1
369000,3,90,2,6
540000,5,125,2,3
135000,3,60,1,1
450000,4,110,2,2
1310000,6,299,2,3
1200000,6,160,2,2
375000,4,120,2,2
325000,3,95,2,2
295000,3,95,2,3
699000,5,160,2,3
358000,2,76,2,50
370000,4,116,2,1
199000,2,70,1,1
279000,3,80,1,50
479000,4,140,2,3
325000,3,127,1,1
495000,3,103,2,2
750000,4,119,1,2
269000,4,110,1,1
365000,4,105,2,50
150000,2,40,1,-1
260000,3,120,1,50
99000,2,48,1,3
135000,1,35,1,1
430000,4,120,2,1
700000,6,165,2,4
154000,2,54,1,2
259000,3,85,1,1
270000,4,145,1,1
299000,3,90,1,50
119000,3,61,1,1
247000,3,103,1,1
249000,3,90,1,50
540000,2,55,1,1
259000,3,75,2,2
109000,3,100,2,50
375000,4,110,2,50
260000,4,130,2,1
265000,4,133,2,1
195000,3,90,1,2
169000,2,72,1,1
197000,4,96,1,7
770000,3,150,2,6
420000,4,122,2,0
220000,2,70,1,5
265000,3,70,1,0
140000,3,60,1,3
1680000,6,310,4,6
219000,2,60,1,7
180000,3,80,1,2
730000,3,170,2,50
189000,2,55,1,2
249000,2,72,1,5
199000,3,80,1,50
590000,5,145,2,4
399000,6,153,3,0
209000,3,85,1,3
660000,4,190,3,0
1050000,6,300,2,0.5
260000,4,106,2,0.5
235000,2,72,1,1
130000,4,100,1,0
1290000,6,175,2,4
265000,4,120,2,1
115000,3,107,2,1
205000,2,70,1,5
219000,3,105,1,1
325000,4,120,1,5
489000,3,110,2,50
210000,2,55,1,7
89000,3,55,1,0.5
109000,2,58,1,3
269000,4,110,2,5
159000,2,50,1,2
139000,2,63,1,50
159000,3,70,1,2
185000,3,90,1,3
239000,3,95,2,5
299000,5,139,2,2
330000,5,130,2,2
275000,2,65,1,50
150000,2,55,1,2
149000,2,53,1,0.5
199000,2,60,1,5
175000,3,64,1,1
79000,2,40,1,2
480000,3,105,1,4
145000,3,80,1,2
159000,2,55,1,3
329000,3,95,2,3
239000,2,65,1,5
460000,4,150,2,0.5
169000,2,58,2,1
135000,3,75,1,1
285000,3,95,2,1
150000,3,80,1,1
435000,5,130,1,1
225000,6,130,2,0.5
239000,3,71,2,1
595000,3,120,1,4
235000,2,65,1,2
109000,1,50,1,0
449000,5,120,2,4
255000,4,85,1,0
329000,3,74,1,2
360000,4,169,2,0
335000,3,100,1,5
85000,2,45,1,5
199000,4,119,1,5
430000,4,95,2,0
89000,2,45,1,0
273000,4,90,2,1
265000,3,80,1,1
345000,3,110,2,1
149000,3,100,1,2
345000,5,122,2,1
430000,3,75,2,4
199000,2,56,1,6
78000,2,32,1,1
315000,3,80,1,6
225000,3,80,2,1
307000,2,76,1,4
340000,4,135,2,3
870000,6,250,3,50
110000,1,30,1,12
279000,3,85,1,1
270000,3,90,1,2
460000,3,95,2,1
600000,6,140,2,0.5
129000,3,70,1,1
370000,2,70,1,4
349000,5,110,2,2
1390000,6,300,3,5
190000,2,60,1,3
1150000,6,200,4,50
199000,3,80,1,0
169000,3,70,1,1
319000,4,110,2,2
1430000,5,220,4,1
240000,4,85,1,0.5
165000,3,74,1,2
159000,2,57,1,2
109000,2,50,1,1
373000,3,75,2,3
250000,3,94,1,0.5
499000,4,113,1,50
720000,5,213,3,1
1290000,6,230,3,2
155000,2,54,1,2
189000,3,76,1,2
311000,4,98,1,3
165000,2,75,1,1
180000,2,62,1,3
355000,3,85,2,2
218000,3,105,2,2
215000,3,90,1,1
299000,3,70,2,3
125000,2,45,1,2
279000,4,110,2,4
109000,1,30,1,1
670000,6,194,2,2
300000,2,85,2,2
2500000,5,330,4,50
180000,2,62,1,3
50000,3,55,1,-1
139000,2,75,1,2
274000,3,100,1,4
129000,2,55,1,0
559000,3,90,2,0
129000,3,85,1,1
169000,3,95,2,1
1690000,6,260,3,50
230000,2,45,1,2
225000,4,100,2,1
490000,3,120,2,4
289000,2,73,1,1
315000,2,90,1,1
495000,5,145,2,4
245000,3,80,1,1
198000,2,75,1,2
249000,3,75,1,0
109000,3,78,1,50
275000,3,95,1,7
270000,3,82,2,6
119000,3,60,1,1
249000,2,65,1,2
250000,2,60,1,-1
189000,3,92,1,2
239000,3,75,1,0
345000,3,85,1,6
225000,4,100,2,1
200000,3,108,1,1
99000,1,30,1,5
180000,2,64,1,2
209000,3,90,2,0.5
200000,2,45,1,5
629000,5,150,2,2
159000,3,60,1,2
115000,1,40,1,2
399000,6,179,2,4
225000,2,80,1,2
335000,3,92,1,4
299000,6,130,3,2
158000,3,80,1,3
510000,5,148,2,1
245000,4,90,1,2
95000,2,55,1,-1
439000,4,142,2,2
159000,3,75,2,1
520000,4,110,1,3
620000,5,150,2,50
169000,3,85,1,4
149000,3,70,2,2
329000,5,125,2,0
840000,6,180,2,1
115000,2,68,1,50
156000,3,90,1,1
298000,4,119,2,1
1600000,6,285,4,3
175000,1,54,1,1
210000,2,63,1,3
590000,4,122,3,8
275000,3,102,2,1
39000,2,50,2,50
295000,4,90,2,0.5
279000,4,95,2,2
319000,3,90,2,2
345000,2,62,1,0
175000,2,83,1,1
110000,3,85,1,0
550000,6,168,3,2
1200000,5,162,2,2
228000,3,75,2,1
130000,2,45,1,0
169000,2,40,1,50
175000,2,65,1,50
790000,3,151,2,50
3300000,6,415,3,4
170000,3,72,1,5
780000,5,150,3,7
230000,3,85,2,8
255000,1,43,1,0
395000,4,140,2,3
280000,3,66,2,0
249000,3,100,1,3
215000,2,84,1,0
170000,1,40,1,0
290000,3,90,2,1
429000,3,115,2,1
199000,2,52,1,0
359000,3,133,2,4
180000,3,90,1,50
247000,3,85,1,1
330000,4,90,1,1
189000,2,65,1,50
599000,4,172,2,4
240000,3,73,1,2
165000,2,60,1,1
357000,4,114,2,2
215000,2,52,1,3
169000,3,75,1,-1
2500000,5,269,2,3
410000,3,100,2,2
112000,3,76,1,1
175000,2,49,1,0
299000,4,110,2,1
530000,3,130,2,50
220000,3,86,2,4
620000,5,140,2,4
253000,3,87,1,6
329000,3,90,1,0
885000,6,163,3,5
450000,4,100,1,6
289000,3,90,1,3
239000,4,120,1,4
450000,5,100,1,1
289000,3,92,1,2
540000,5,130,1,1
269000,3,85,2,4
460000,5,150,2,1
229000,3,110,2,1
198000,4,80,1,3
390000,4,130,2,1
145000,2,55,1,0
350000,2,105,1,0
179000,3,60,1,0.5
259000,3,65,1,2
195000,2,75,1,7
428000,5,160,2,2
330000,6,145,3,0.5
335000,3,80,1,50
290000,2,80,1,1
195000,3,85,1,1
155000,3,60,1,0
209000,2,54,1,3
520000,5,130,2,3
213000,4,107,1,1
275000,3,100,1,5
510000,3,100,1,1
785000,4,100,1,1
255000,3,95,2,2
509000,4,150,2,3
155000,3,88,1,4
169000,3,75,1,50
780000,4,127,2,2
780000,5,150,3,7
305000,3,90,1,3
385000,3,100,2,1
599000,5,130,2,0.5
199000,2,62,1,2
590000,4,160,3,50
265000,3,110,1,2
149000,2,55,1,2
540000,5,130,1,0
460000,5,122,2,2
849000,6,230,3,50
625000,6,160,2,4
181000,2,54,1,1
495000,4,130,2,0
435000,3,70,1,50
360000,4,130,2,3
495000,3,103,2,2
59000,1,40,1,2
1690000,4,220,3,3
229000,4,106,2,4
105000,1,55,1,1
249000,3,90,2,7
180000,2,56,1,1
219000,2,55,1,50
149000,4,100,1,1
440000,4,126,2,3
220000,3,75,1,2
2000000,6,300,3,2
190000,5,127,1,4
189000,3,80,2,1
155000,2,60,1,4
285000,3,100,1,7
295000,3,86,1,3
285000,3,70,2,0
595000,4,125,2,0
510000,5,142,2,2
550000,4,133,2,3
1050000,6,241,4,2
189000,4,157,2,0
339000,4,150,2,0
715000,4,181,2,50
490000,3,75,1,50
149000,2,65,1,3
495000,4,130,1,3
780000,5,150,2,4
110000,3,60,1,1
149000,2,50,1,0.5
70000,1,17,1,1
790000,5,184,3,50
344000,3,90,1,3
407000,4,108,3,0
500000,4,148,2,3
395000,3,120,2,2
298000,4,93,1,1
339000,3,96,1,3
239000,2,45,1,2
189000,3,85,2,3
149000,2,65,1,4
590000,2,75,1,4
155000,3,70,1,1
210000,3,90,2,2
189000,3,75,1,50
168000,2,64,1,2
190000,3,90,1,1
139000,2,40,1,3
710000,5,150,3,0
225000,4,139,2,6
119000,2,55,1,5
560000,6,167,2,5
244000,3,82,1,4
225000,2,65,1,2
350000,4,130,2,0
520000,5,176,2,1
119000,2,45,1,2
199000,2,75,1,3
169000,3,90,1,3
135000,2,58,1,0
400000,4,117,1,3
209000,3,50,1,1
395000,5,135,2,3
138000,2,45,1,3
249000,3,101,2,4
475000,5,160,1,3
189000,2,60,1,2
797000,5,160,2,1
120000,2,40,1,0
440000,4,140,1,0.5
415000,3,90,2,0
319000,3,90,2,3
439000,4,130,2,50
179000,3,70,1,50
340000,6,85,2,2
215000,3,75,1,4
699000,4,150,2,5
165000,3,70,1,1
255000,2,67,1,3
222900,4,145,2,50
150000,2,60,1,2
795000,4,125,1,5
399000,4,130,2,1
155000,2,70,1,2
850000,6,236,1,2
150000,4,87,1,50
319000,3,77,1,4
215000,3,95,1,6
850000,6,150,4,50
419000,4,120,2,1
270000,2,75,1,3
282500,3,95,1,3
99000,2,65,1,-1
179000,3,95,1,1
260000,3,90,1,2
770000,5,165,2,4
360000,4,115,2,1
425000,5,150,2,3
110000,2,55,1,0
150000,3,80,2,0
325000,3,85,1,0
800000,5,180,2,4
495000,3,120,2,4
199000,3,100,1,1
355000,3,72,1,0
169000,2,55,1,5
115000,2,48,1,0
195000,3,75,1,50
140000,2,80,2,-1
480000,4,130,2,3
87000,2,70,1,1
169000,2,65,1,1
189000,3,82,1,2
569000,4,140,1,50
350000,2,57,1,2
597000,3,150,2,0
250000,2,74,1,0.5
419000,2,70,1,3
179000,3,65,2,50
265000,3,80,1,0
450000,3,100,2,1
95000,2,55,1,3
249000,2,75,1,50
230000,3,110,1,0
297000,3,85,1,2
214000,4,90,2,1
220000,2,60,2,4
259000,3,90,2,0
189000,2,60,1,2
209000,3,89,2,2
215000,3,85,2,3
275000,4,120,3,2
469000,5,130,3,2
215000,3,100,1,1
325000,3,110,2,1
229000,3,80,2,2
169000,2,55,1,1
210000,3,55,1,0.5
199000,2,65,1,0.5
369000,4,130,2,4
190000,2,50,1,0.5
219000,4,90,2,0.5
290000,2,50,1,50
150000,3,80,2,0.5
139799,3,66,2,1
199000,3,100,1,1
90000,3,45,2,3
465000,3,100,1,4
325000,3,90,2,0
340000,2,50,1,0
465000,4,130,2,1
390000,5,140,2,3
249000,3,85,2,4
535000,5,154,2,6
960000,5,175,3,3
575000,3,90,1,2
139000,3,65,1,2
329000,3,111,2,2
175000,2,56,1,1
340000,3,75,1,0
245000,3,94,1,3
249000,3,70,1,3
150000,1,50,1,0
395000,3,100,1,50
620000,5,180,3,0.5
1010000,3,106,2,1
221000,3,85,1,0.5
275000,2,64,1,1
350000,3,75,2,1
990000,5,160,3,2
129000,2,52,1,1
199000,3,85,2,50
289000,4,110,2,1
139000,4,120,2,0.5
129000,2,69,1,1
299000,3,115,1,0
145000,2,65,1,1
484000,4,132,2,3
440000,3,107,2,5
170000,2,54,1,0
75000,2,34,1,2
129000,2,58,1,1
289000,5,135,2,2
245000,3,75,1,2
169000,2,67,1,5
2200000,6,257,4,4
350000,2,60,1,3
1165000,3,110,2,4
165000,3,60,1,0.5
100000,2,50,1,0
329000,3,131,2,2
728000,5,157,4,3
287000,4,85,2,50
150000,2,83,2,2
275000,4,121,2,4
385000,4,113,1,3
490000,6,135,2,1
390000,4,123,2,3
550000,4,80,3,1
225000,3,95,1,0
170000,2,60,1,3
210000,3,100,2,1
415000,4,130,2,0
209000,3,80,1,3
629000,5,170,2,2
250000,3,70,2,1
375000,4,95,2,0
495000,5,160,3,1
159000,2,65,1,3
680000,4,150,2,3
345000,2,65,1,0
99000,3,85,1,50
285000,3,80,1,0
539000,4,140,2,2
245000,2,50,1,2
209000,3,85,1,7
110000,2,50,1,50
550000,5,170,3,6
299000,5,100,2,1
329000,2,50,1,5
650000,5,140,2,2
169000,3,70,2,3
69000,2,36,1,1
239000,3,90,1,0
299000,2,65,1,1
530000,5,146,2,2
275000,2,61,1,4
159000,3,70,1,1
92000,3,96,1,2
395000,4,147,2,3
559000,5,389,2,0
209000,2,50,1,0
530000,3,140,2,3
440000,3,110,2,2
239000,3,90,2,2
155000,3,95,1,1
230000,4,75,2,1
250000,3,211,2,0
84000,3,35,1,1
130000,2,60,1,2
1350000,6,240,3,1
355000,5,135,2,2
199000,4,100,2,12
350000,3,80,2,1
1150000,4,168,2,2
730000,4,175,2,2
580000,5,180,2,5
449000,3,116,2,0
199000,3,80,1,2
175000,3,70,1,0
285000,4,100,2,0
240000,4,91,1,4
295000,5,98,2,2
250000,3,90,2,0
680000,6,177,3,50
219000,2,68,1,0
685000,4,153,2,5
1750000,6,250,3,3
350000,3,88,2,3
259000,4,97,2,4
139000,2,55,1,0.5
395000,3,100,2,2
299000,3,70,1,2
210000,3,74,2,1
289000,2,82,1,5
299000,2,60,1,1
199000,3,75,1,3
880000,5,168,2,4
320000,2,75,1,5
265000,3,84,1,2
150000,2,60,1,1
145000,3,67,1,1
235000,3,89,1,0.5
260000,2,55,1,1
199000,4,130,2,50
950000,5,310,4,5
149000,2,50,1,0
250000,2,82,1,2
399000,5,126,2,2
324000,3,95,2,2
360000,4,160,3,0
199000,2,55,2,0
189000,2,50,1,0
99000,2,35,1,0
190000,3,78,1,0
279000,2,52,1,0
195000,4,100,1,2
1200000,6,300,3,3
190000,3,102,1,0.5
460000,3,90,1,7
450000,3,100,1,2
349000,4,112,2,2
470000,5,150,2,1
560000,3,90,2,0.5
185000,3,85,1,1
215000,2,65,2,1
180000,3,85,1,0
169000,3,70,1,2
275000,3,80,1,4
169000,2,55,1,0
690000,6,170,3,50
232000,4,120,2,1
320000,3,100,1,7
225000,3,80,2,1
320000,2,54,1,2
255000,4,90,1,0.5
420000,3,89,2,2
1250000,6,186,2,3
278000,3,97,1,1
250000,2,79,1,1
559000,4,158,1,4
180000,2,65,1,1
498000,3,136,2,1
750000,4,119,1,2
620000,5,145,2,1
98000,2,45,1,2
1240000,6,160,2,5
85000,1,30,1,0
239000,3,75,1,1
249000,3,90,1,2
380000,3,95,2,3
580000,5,120,3,3
304000,2,78,1,6
525000,3,87,1,2
420000,5,185,2,2
285000,3,85,1,3
175000,3,90,2,6
195000,4,100,1,2
205000,3,85,1,50
699000,4,160,2,3
420000,5,150,2,1
449000,3,165,1,4
379000,5,172,2,4
255000,4,99,2,1
189000,3,102,1,1
549000,4,175,2,2
198000,4,100,2,0
108000,2,55,1,1
278000,3,80,1,5
830000,5,150,2,1
160000,2,56,1,2
315000,5,170,2,5
289000,4,125,2,4
295000,2,57,1,50
223000,4,111,1,2
107000,3,45,1,0
280000,2,60,1,0
269000,5,110,1,0
379000,4,120,1,3
260000,3,80,1,0
880000,4,90,1,3
189000,2,52,1,2
225000,2,45,1,1
230000,2,60,1,2
270000,2,100,2,0
419000,3,120,2,5
225000,5,160,2,0.5
319000,3,90,1,1
159000,3,75,1,1
570000,6,210,3,1
539000,4,140,2,1
145000,3,55,1,2
455000,3,137,2,3
280000,2,65,1,3
280000,4,93,2,2
369000,3,80,1,2
365000,4,103,2,3
299000,3,102,1,1
499000,6,150,2,6
435000,2,60,1,2
295000,3,100,2,1
143000,2,65,1,2
175000,3,70,1,0
298000,4,80,1,7
220000,3,80,2,0
399000,3,81,1,1
135000,3,62,2,50
350000,4,120,2,1
339000,3,95,2,2
155000,2,60,1,1
145000,2,60,1,0
295000,3,98,1,0
335000,3,88,2,2
175000,2,38,1,-1
1900000,5,188,3,3
185000,3,91,1,0
2300000,6,240,2,4
269000,5,134,2,1
335000,2,70,1,3
1250000,6,293,3,2
250000,3,64,2,4
330000,3,120,1,3
390000,3,70,1,0.5
310000,2,66,1,50
325000,3,90,1,5
199000,3,90,2,1
359000,4,109,2,1
150000,2,46,1,2
299000,3,92,1,2
535000,5,169,2,0.5
390000,4,123,2,1
380000,3,110,1,3
479000,4,163,2,1
229000,2,70,1,0.5
390000,3,100,2,0.5
168000,3,90,2,50
119000,2,55,1,4
470000,3,87,1,50
199000,3,80,1,2
330000,3,81,1,4
179000,2,60,1,2
169000,2,45,1,3
210000,2,60,1,0
170000,3,65,1,1
330000,3,94,2,1
219000,3,77,1,1
1080000,6,200,3,1
159000,3,85,1,0
370000,3,114,1,1
448000,3,120,2,3
325000,5,110,1,3
255000,3,110,1,3
850000,6,145,2,2
139000,2,50,1,2
660000,6,222,4,2
219000,3,90,1,1
339000,3,90,2,2
669000,4,115,2,50
790000,6,220,3,50
175000,3,100,3,1
350000,4,150,1,0
569000,6,150,2,0
189000,3,70,2,2
279000,4,105,2,2
281000,3,90,2,2
150000,5,93,1,0
299000,3,100,1,1
229000,3,100,1,5
340000,3,95,1,3
540000,6,138,2,50
660000,5,190,3,0
330000,5,140,3,1
165000,3,74,1,2
149000,3,70,1,1
279000,3,120,1,0
505000,6,150,3,1
360000,3,134,2,4
319000,3,90,1,7
360000,3,99,1,7
339000,3,98,1,6
175000,3,75,1,0.5
355000,3,95,1,2
365000,2,85,1,0
269000,3,90,1,1
175000,3,80,1,1
135000,3,75,1,3
549000,5,160,2,2
250000,3,120,2,2
350000,3,130,2,1
510000,5,135,2,0
189000,3,86,1,2
330000,3,95,1,5
410000,4,90,1,0
1340000,6,250,3,2
65000,2,45,1,0
2100000,6,385,2,0
159000,3,65,1,1
359000,6,135,2,1
260000,3,95,1,7
265000,3,95,1,1
80000,3,70,1,0.5
256000,3,86,1,4
189000,2,85,1,2
550000,6,250,2,50
185000,1,50,1,5
249000,3,100,1,0.5
250000,3,70,2,2
180000,2,65,1,2
1150000,6,260,3,1
188000,2,66,1,4
159000,2,52,1,2
385000,4,135,2,1
1690000,6,355,4,0.5
175000,4,90,2,2
92000,3,96,1,2
429000,4,130,2,0
380000,4,127,2,1
590000,5,156,2,4
142000,3,70,1,1
650000,4,140,2,1
515000,5,130,2,7
290000,4,85,1,1
229000,3,97,1,1
175000,2,60,1,1
130000,2,45,1,1
156000,2,42,1,2
248000,3,90,2,6
450000,4,135,2,0
560000,3,105,2,3
425000,3,100,1,3
280000,4,114,1,50
540000,6,260,4,0
209000,3,94,1,1
229000,2,79,1,1
660000,6,140,2,4
107000,3,70,1,2
159000,3,75,1,1
260000,2,80,1,4
158000,3,60,1,5
200000,3,90,2,0
665000,5,190,3,1
490000,4,85,2,0
225000,3,84,2,2
215000,2,68,1,4
149000,3,60,1,1
360000,2,110,2,4
195000,4,100,1,2
300000,4,133,2,3
215000,2,70,1,1
550000,6,150,3,2
478000,3,100,2,1
520000,3,103,2,2
75000,1,18,1,0
260000,3,85,1,1
690000,6,210,3,2
125000,2,60,1,50
248000,3,92,2,1
139000,1,30,1,8
119000,3,60,1,0
115000,2,50,1,0
315000,3,80,2,7
490000,5,120,1,1
780000,6,227,3,3
175000,2,60,1,2
225000,2,65,1,1
130000,2,48,1,1
250000,4,125,3,0
129000,2,70,1,2
189000,2,75,1,2
480000,3,160,2,1
105000,2,65,1,1
118000,1,137,1,-1
405000,3,94,1,5
349000,3,80,1,3
520000,5,140,2,0
415000,5,130,2,1
385000,3,80,1,2
165000,2,45,1,1
375000,4,136,2,0.5
155000,2,70,1,2
350000,3,75,1,50
360000,5,125,2,1
355000,3,93,1,1
685000,3,70,1,3
329000,4,100,2,1
570000,3,115,2,2
205000,3,62,1,2
180000,2,70,1,1
144000,2,60,1,0
130000,2,60,1,2
58000,2,30,1,-1
